ticker,estrategia,date,price,action,signal_compra,signal_venta,had_position,entry_price,stop_loss,take_profit,trailing,reason,regime,mode,RSI,MACD,MACD_SIGNAL,ADX,PLUS_DI,MINUS_DI,ATR,STOCH_K,STOCH_D,REL_VOL,EMA20,EMA50,EMA200
KO,trend_follower,2026-02-19,77.8684,hold,False,False,False,,,,,,uptrend,,67.1759,2.0416,1.9385,39.5628,34.418,16.1241,1.2771,84.8897,84.5003,0.7431,75.6674,72.859,69.0264
KO,trend_follower,2026-02-20,78.7861,hold,False,False,False,,,,,,uptrend,,70.2075,2.0386,1.9585,39.4116,33.5349,15.2623,1.2528,85.3422,85.1051,0.8484,75.9644,73.0914,69.1235
KO,trend_follower,2026-02-23,79.4966,hold,False,False,False,,,,,,uptrend,,72.3375,2.0697,1.9807,39.7691,36.6561,14.1083,1.2585,87.8705,86.0342,0.85,76.3008,73.3426,69.2268
KO,trend_follower,2026-02-24,79.6545,hold,False,False,False,,,,,,uptrend,,72.8029,2.0831,2.0012,40.2111,35.4522,13.1266,1.256,92.7208,88.6445,0.81,76.6202,73.5901,69.3305
KO,trend_follower,2026-02-25,79.4078,hold,False,False,False,,,,,,uptrend,,70.7988,2.0502,2.011,40.2585,33.1296,13.9044,1.2481,91.814,90.8018,0.8801,76.8857,73.8183,69.4308
KO,trend_follower,2026-02-26,79.4374,hold,False,False,False,,,,,,uptrend,,70.9023,2.0034,2.0095,40.409,32.6199,13.2057,1.2202,89.6326,91.3891,0.6277,77.1287,74.0386,69.5304
KO,trend_follower,2026-02-27,80.4834,hold,False,False,False,,,,,,uptrend,,74.3606,2.0273,2.013,41.0879,36.1516,12.0786,1.2388,89.6118,90.3528,1.3667,77.4482,74.2914,69.6393
KO,trend_follower,2026-03-02,79.1611,hold,False,False,False,,,,,,uptrend,,64.0043,1.9175,1.9939,40.8782,33.2766,14.8969,1.2497,83.7747,87.673,0.8879,77.6113,74.4824,69.7341
KO,trend_follower,2026-03-03,78.2927,hold,False,False,False,,,,,,uptrend,,58.2653,1.7403,1.9432,39.0356,30.2287,22.3056,1.2774,71.2869,81.5578,1.0029,77.6762,74.6318,69.8192
KO,trend_follower,2026-03-04,77.0691,hold,False,False,False,,,,,,uptrend,,51.2869,1.484,1.8514,36.6347,27.4256,24.6041,1.3074,43.1472,66.0696,1.0407,77.6184,74.7274,69.8914
KO,trend_follower,2026-03-05,76.0132,hold,False,False,False,,,,,,uptrend,,46.1503,1.1821,1.7175,34.5524,25.0945,29.1533,1.3268,22.9314,45.7885,1.163,77.4655,74.7778,69.9523
KO,trend_follower,2026-03-06,76.0231,hold,False,False,False,,,,,,uptrend,,46.2046,0.9329,1.5606,32.7217,23.9438,28.6353,1.2913,10.028,25.3689,0.7911,77.3281,74.8266,70.0127
KO,trend_follower,2026-03-09,76.773,hold,False,False,False,,,,,,uptrend,,50.3007,0.7868,1.4058,30.444,26.6998,26.2582,1.3076,15.8375,16.2656,0.9459,77.2753,74.9029,70.08
KO,trend_follower,2026-03-10,76.852,hold,False,False,False,,,,,,uptrend,,50.726,0.6697,1.2586,28.5835,26.6472,24.4024,1.3065,21.652,15.8392,0.8932,77.235,74.9794,70.1474
KO,trend_follower,2026-03-11,76.6053,hold,False,False,False,,,,,,uptrend,,49.306,0.5507,1.117,26.6292,24.8027,25.4171,1.3034,25.1328,20.8741,0.6262,77.175,75.0431,70.2116
KO,trend_follower,2026-03-12,76.5855,hold,False,False,False,,,,,,range,,49.1874,0.4495,0.9835,24.9983,25.5486,23.6795,1.2991,24.0119,23.5989,0.9279,77.1189,75.1036,70.275
KO,trend_follower,2026-03-13,76.8439,hold,False,False,False,,,,,,range,,50.8542,0.3858,0.864,23.8152,26.5278,22.4012,1.2752,23.9634,24.3694,0.6863,77.0927,75.1719,70.3404
KO,trend_follower,2026-03-16,77.3208,hold,False,False,False,,,,,,range,,53.8631,0.3695,0.7651,23.0074,27.0389,21.0274,1.2614,28.2412,25.4055,0.6838,77.1144,75.2561,70.4099
KO,trend_follower,2026-03-17,77.0823,hold,False,False,False,,,,,,range,,52.1441,0.3335,0.6788,21.9739,25.7145,21.6686,1.2317,31.2114,27.8053,0.8698,77.1113,75.3278,70.4762
KO,trend_follower,2026-03-18,75.4827,hold,False,False,False,,,,,,range,,42.3741,0.1739,0.5778,21.1375,23.2216,28.534,1.2665,23.0732,27.5086,0.7739,76.9562,75.3338,70.5261
KO,trend_follower,2026-03-19,75.0654,hold,False,True,False,,,,,Cierre bajo EMA50,range,,40.2552,0.0135,0.4649,20.5914,22.0002,28.8626,1.2413,11.3692,21.8846,0.7716,76.7761,75.3233,70.5712
KO,trend_follower,2026-03-20,74.2705,hold,False,True,False,,,,,Cierre bajo EMA50,range,,36.5101,-0.1756,0.3368,20.8337,19.96,32.5545,1.2704,3.2986,12.5803,1.883,76.5375,75.282,70.608
KO,trend_follower,2026-03-23,74.6282,hold,False,True,False,,,,,Máximo pivote descendente (reversión de estructura),range,,39.2491,-0.2933,0.2108,21.0586,18.9348,30.8824,1.2436,7.7482,7.472,0.8564,76.3557,75.2564,70.648
KO,trend_follower,2026-03-24,74.191,hold,False,True,False,,,,,Máximo pivote descendente (reversión de estructura),range,,37.1402,-0.4171,0.0852,21.0128,19.1616,28.9935,1.23,9.933,6.9933,0.8925,76.1495,75.2146,70.6833
KO,trend_follower,2026-03-25,74.7673,hold,False,True,False,,,,,Máximo pivote descendente (reversión de estructura),range,,41.5951,-0.4633,-0.0245,21.3533,17.4485,29.5701,1.2543,16.6212,11.4341,0.8511,76.0179,75.1971,70.7239
KO,trend_follower,2026-03-26,74.2109,hold,False,True,False,,,,,Máximo pivote descendente (reversión de estructura),range,,38.7403,-0.5386,-0.1273,21.5546,16.9235,27.7126,1.2427,16.0718,14.2087,0.6478,75.8458,75.1584,70.7586
KO,trend_follower,2026-03-27,75.2243,hold,False,True,False,,,,,Máximo pivote descendente (reversión de estructura),range,,46.0089,-0.5106,-0.204,21.3895,17.3198,25.5736,1.2505,26.2997,19.6642,1.043,75.7866,75.161,70.8031
KO,trend_follower,2026-03-30,75.7807,hold,False,True,False,,,,,Máximo pivote descendente (reversión de estructura),range,,49.5482,-0.4385,-0.2509,20.2206,21.4361,23.7046,1.2527,34.0978,25.4898,1.104,75.786,75.1853,70.8526
KO,trend_follower,2026-03-31,75.5621,hold,False,True,False,,,,,Máximo pivote descendente (reversión de estructura),range,,48.2111,-0.3944,-0.2796,19.3225,19.6279,22.8781,1.2704,44.4954,34.9643,1.0994,75.7647,75.2001,70.8994
KO,trend_follower,2026-04-01,75.592,hold,False,True,False,,,,,Máximo pivote descendente (reversión de estructura),range,,48.4156,-0.353,-0.2943,18.7139,18.4095,22.8687,1.2577,47.3241,41.9724,0.9662,75.7483,75.2154,70.9461
KO,trend_follower,2026-04-02,76.2279,hold,False,True,False,,,,,Máximo pivote descendente (reversión de estructura),range,,52.7047,-0.2658,-0.2886,17.5065,20.9361,21.7079,1.2303,50.7646,47.528,0.9132,75.7939,75.2551,70.9987
KO,trend_follower,2026-04-06,76.7246,hold,False,True,False,,,,,Máximo pivote descendente (reversión de estructura),range,,55.7969,-0.1549,-0.2618,16.4506,21.5077,20.3668,1.2177,60.4496,52.8461,0.5296,75.8826,75.3128,71.0557
KO,trend_follower,2026-04-07,75.423,hold,False,True,False,,,,,Máximo pivote descendente (reversión de estructura),range,,47.1068,-0.17,-0.2435,15.6771,19.1409,21.4213,1.2705,62.4575,57.8906,0.8342,75.8388,75.3171,71.0991
KO,trend_follower,2026-04-08,76.7942,hold,False,True,False,,,,,Máximo pivote descendente (reversión de estructura),range,,55.0491,-0.0705,-0.2089,15.2552,17.0396,20.7297,1.3253,72.6037,65.1703,0.8188,75.9298,75.375,71.1558
KO,trend_follower,2026-04-09,77.6785,hold,False,True,False,,,,,Máximo pivote descendente (reversión de estructura),range,,59.2943,0.0787,-0.1514,14.4335,20.1177,18.6631,1.3669,80.2455,71.7689,0.9416,76.0963,75.4653,71.2207
KO,trend_follower,2026-04-10,76.973,hold,False,True,False,,,,,Máximo pivote descendente (reversión de estructura),range,,54.8445,0.1385,-0.0934,13.6704,19.1844,17.7973,1.331,89.7268,80.8586,0.7432,76.1798,75.5245,71.2779
KO,trend_follower,2026-04-13,75.9198,hold,False,True,False,,,,,Máximo pivote descendente (reversión de estructura),range,,48.9394,0.0998,-0.0548,13.8109,17.5332,24.0327,1.3523,77.8042,82.5921,0.8494,76.1551,75.54,71.3241
KO,trend_follower,2026-04-14,75.4131,hold,False,True,False,,,,,Máximo pivote descendente (reversión de estructura),range,,46.3534,0.0278,-0.0382,13.9658,16.7566,23.1303,1.3139,59.7947,75.7752,0.8277,76.0844,75.535,71.3648
KO,trend_follower,2026-04-15,74.8269,hold,False,True,False,,,,,MACD bajo señal y precio bajo EMA20,range,,43.4904,-0.0756,-0.0457,14.9262,15.6803,27.5235,1.3038,38.9823,58.8604,1.0776,75.9646,75.5072,71.3993
KO,trend_follower,2026-04-16,74.6977,hold,False,True,False,,,,,Máximo pivote descendente (reversión de estructura),range,,42.8622,-0.1661,-0.0698,15.6962,15.417,26.0861,1.2774,24.9557,41.2442,0.7687,75.844,75.4755,71.4321
KO,trend_follower,2026-04-17,75.2541,hold,False,True,False,,,,,Máximo pivote descendente (reversión de estructura),range,,46.4505,-0.1907,-0.094,16.1352,15.5603,24.2573,1.2756,20.0246,27.9875,0.9981,75.7878,75.4668,71.4701
KO,trend_follower,2026-04-20,74.9958,hold,False,True,False,,,,,Máximo pivote descendente (reversión de estructura),range,,45.0363,-0.2284,-0.1209,16.3383,15.7095,23.0686,1.2455,21.0769,22.0191,0.7293,75.7124,75.4483,71.5052
KO,trend_follower,2026-04-21,74.2208,hold,False,True,False,,,,,Máximo pivote descendente (reversión de estructura),range,,41.0033,-0.3172,-0.1601,17.1335,14.8786,26.1494,1.2211,17.3466,19.4827,0.8591,75.5703,75.4002,71.5322
KO,trend_follower,2026-04-22,74.1513,hold,False,True,False,,,,,Máximo pivote descendente (reversión de estructura),range,,40.6515,-0.3887,-0.2058,17.9266,14.1438,25.2745,1.1928,8.5357,15.653,0.6965,75.4352,75.3512,71.5583
KO,trend_follower,2026-04-23,75.7907,hold,False,True,False,,,,,Máximo pivote descendente (reversión de estructura),range,,51.2663,-0.3095,-0.2265,17.0854,19.7736,22.3653,1.2517,16.8584,14.2469,0.9074,75.469,75.3684,71.6004
KO,trend_follower,2026-04-24,76.1384,hold,False,True,False,,,,,Máximo pivote descendente (reversión de estructura),range,,53.1793,-0.2161,-0.2245,15.9384,20.8418,21.2741,1.2219,34.6702,20.0214,0.9008,75.5328,75.3986,71.6455
KO,trend_follower,2026-04-27,74.9561,hold,False,True,False,,,,,MACD bajo señal y precio bajo EMA20,range,,46.4964,-0.2349,-0.2265,15.5987,19.2633,24.1146,1.2276,41.8895,31.1394,1.1934,75.4779,75.3813,71.6785
KO,trend_follower,2026-04-28,77.8474,hold,False,True,False,,,,,Máximo pivote descendente (reversión de estructura),range,,59.8002,-0.0162,-0.1845,16.3962,32.013,18.4951,1.4862,48.4232,41.661,2.2158,75.7035,75.478,71.7399
KO,trend_follower,2026-04-29,78.3641,hold,False,True,False,,,,,Máximo pivote descendente (reversión de estructura),range,,61.6359,0.1965,-0.1083,17.1368,30.3138,17.5134,1.4574,54.8416,48.3848,1.32,75.9569,75.5912,71.8058
KO,trend_follower,2026-04-30,78.2548,hold,False,True,False,,,,,Máximo pivote descendente (reversión de estructura),range,,61.0013,0.3522,-0.0162,17.8244,29.1079,16.8167,1.4094,71.2305,58.1651,1.0953,76.1758,75.6956,71.8699
KO,trend_follower,2026-05-01,78.0759,hold,False,True,False,,,,,Máximo pivote descendente (reversión de estructura),range,,59.9142,0.4559,0.0782,18.7656,29.3787,15.4741,1.4223,72.5593,66.2105,0.9187,76.3567,75.789,71.9317
KO,trend_follower,2026-05-04,77.6884,hold,False,True,False,,,,,Máximo pivote descendente (reversión de estructura),range,,57.5224,0.501,0.1628,19.3044,27.8237,16.2327,1.3945,68.6309,70.8069,0.9086,76.4836,75.8635,71.989
KO,trend_follower,2026-05-05,77.9766,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,58.8383,0.5536,0.2409,19.8113,26.3751,15.3573,1.3687,67.0134,69.4012,0.8378,76.6257,75.9463,72.0486
KO,trend_follower,2026-05-06,78.7217,hold,False,False,False,,,,,,range,,62.1076,0.648,0.3224,20.6424,28.112,14.6614,1.3312,70.7684,68.8042,1.0059,76.8254,76.0552,72.115
KO,trend_follower,2026-05-07,77.9269,hold,False,False,False,,,,,,range,,56.9148,0.6512,0.3881,20.8569,26.3993,16.3022,1.3164,72.1549,69.9789,1.1734,76.9303,76.1286,72.1728
KO,trend_follower,2026-05-08,77.9169,hold,False,False,False,,,,,,range,,56.8508,0.6454,0.4396,21.0929,25.1148,15.3403,1.299,71.8082,71.5772,0.8793,77.0242,76.1987,72.2299
KO,trend_follower,2026-05-11,78.1554,hold,False,False,False,,,,,,range,,58.0692,0.6526,0.4822,20.9651,23.865,16.1424,1.2694,68.5153,70.8261,0.7795,77.132,76.2754,72.2889
KO,trend_follower,2026-05-12,79.5166,hold,False,False,False,,,,,,range,,64.2712,0.7593,0.5376,21.9593,29.7806,14.3765,1.3235,77.5605,72.628,1.3765,77.3591,76.4025,72.3608
KO,trend_follower,2026-05-13,79.7451,hold,False,False,False,,,,,,range,,65.2018,0.8526,0.6006,23.2778,31.7022,13.4521,1.3134,83.9779,76.6846,0.8671,77.5863,76.5336,72.4343
KO,trend_follower,2026-05-14,79.9339,hold,False,False,False,,,,,,range,,65.9898,0.931,0.6667,24.502,29.9423,12.7053,1.2913,90.1337,83.8907,0.749,77.8099,76.667,72.5089
KO,trend_follower,2026-05-15,80.3016,hold,False,False,False,,,,,,uptrend,,67.5318,1.0111,0.7356,25.8838,30.8832,12.0559,1.2636,87.0485,87.0534,1.2228,78.0472,76.8095,72.5865
KO,trend_follower,2026-05-18,80.6791,hold,False,False,False,,,,,,uptrend,,69.0822,1.0925,0.8069,27.0807,29.1218,11.7106,1.2443,89.8769,89.0197,0.8567,78.2979,76.9612,72.667
KO,trend_follower,2026-05-19,81.3945,hold,False,False,False,,,,,,uptrend,,71.8273,1.2008,0.8857,28.8493,33.8839,10.7468,1.2591,88.3075,88.4109,1.1301,78.5928,77.1351,72.7538
KO,trend_follower,2026-05-20,81.0269,hold,False,False,False,,,,,,uptrend,,68.4633,1.2427,0.9571,30.4916,32.1656,10.2018,1.2316,85.7611,87.9818,1.1283,78.8246,77.2877,72.8361
KO,trend_follower,2026-05-21,80.6493,hold,False,False,False,,,,,,uptrend,,65.0915,1.2313,1.0119,30.8789,30.1452,14.2138,1.2203,77.4171,83.8285,1.0301,78.9984,77.4195,72.9139
KO,trend_follower,2026-05-22,80.9573,hold,False,False,False,,,,,,uptrend,,66.5393,1.2328,1.0561,31.2386,28.7754,13.568,1.187,74.4259,79.2013,0.5471,79.1849,77.5583,72.9939
KO,trend_follower,2026-05-26,79.9439,hold,False,False,False,,,,,,uptrend,,58.0137,1.1392,1.0727,30.6629,26.4585,16.5014,1.1988,66.7166,72.8532,0.8716,79.2572,77.6518,73.0631
KO,trend_follower,2026-05-27,81.0964,hold,False,False,False,,,,,,uptrend,,63.7087,1.1447,1.0871,30.7811,28.5314,14.5939,1.2586,69.5987,70.2471,0.9405,79.4324,77.7869,73.143
KO,trend_follower,2026-05-28,79.8942,hold,False,False,False,,,,,,uptrend,,55.285,1.0402,1.0777,30.316,26.2664,16.007,1.2695,62.0331,66.1162,1.0596,79.4764,77.8696,73.2102
KO,trend_follower,2026-05-29,78.5032,hold,False,False,False,,,,,,uptrend,,47.4651,0.8354,1.0293,28.3822,24.0909,22.5773,1.2853,52.0055,61.2125,2.2045,79.3837,77.8944,73.2628
KO,trend_follower,2026-06-01,78.1355,hold,False,False,False,,,,,,uptrend,,45.6282,0.6361,0.9506,26.5483,23.0361,24.3181,1.2481,28.6042,47.5476,0.8668,79.2648,77.9039,73.3113
KO,trend_follower,2026-06-02,77.907,hold,False,False,False,,,,,,uptrend,,44.4759,0.4545,0.8514,25.0035,21.7697,24.0229,1.2264,12.0404,30.8834,0.8507,79.1355,77.904,73.3571
KO,trend_follower,2026-06-03,78.2548,hold,False,False,False,,,,,,range,,46.6825,0.3348,0.7481,23.6959,20.5892,23.5454,1.2041,8.7111,16.4519,1.0043,79.0516,77.9177,73.4058
KO,trend_follower,2026-06-04,76.3272,hold,False,True,False,,,,,Cierre bajo EMA50,range,,37.7318,0.0834,0.6152,23.5316,17.0861,26.3872,1.3473,6.0283,8.9266,1.2768,78.7921,77.8554,73.4349
KO,trend_follower,2026-06-05,78.9701,hold,False,False,False,,,,,,range,,51.4711,0.0964,0.5114,22.6532,17.2263,21.5869,1.5293,20.0326,11.5906,1.6455,78.8091,77.8991,73.4899
KO,trend_follower,2026-06-08,79.0298,hold,False,False,False,,,,,,range,,51.7299,0.1101,0.4311,21.8376,16.5402,20.7271,1.479,30.8262,18.9624,0.8201,78.8301,77.9434,73.5451
KO,trend_follower,2026-06-09,80.8182,hold,False,False,False,,,,,,range,,58.8223,0.2624,0.3974,21.0835,23.15,18.457,1.5422,57.2604,36.0397,1.2771,79.0195,78.0562,73.6174
KO,trend_follower,2026-06-10,83.0538,hold,False,False,False,,,,,,range,,65.6221,0.557,0.4293,21.6463,29.8007,16.4151,1.6102,74.149,54.0785,1.291,79.4037,78.2521,73.7113
KO,trend_follower,2026-06-11,82.0006,hold,False,False,False,,,,,,range,,60.5493,0.6974,0.4829,22.2661,28.5985,15.2902,1.6052,84.965,72.1248,0.8768,79.651,78.3991,73.7938
KO,trend_follower,2026-06-12,82.09,hold,False,False,False,,,,,,range,,60.8262,0.8067,0.5477,22.2549,27.2739,17.3973,1.5629,85.2604,81.4581,0.7202,79.8833,78.5439,73.8764
KO,trend_follower,2026-06-15,80.91,hold,False,False,False,,,,,,range,,55.3095,0.7889,0.5959,21.3057,25.0091,20.8936,1.5827,74.4693,81.5649,1.2191,79.9811,78.6367,73.9463
KO,trend_follower,2026-06-16,80.28,hold,False,False,False,,,,,,range,,52.5682,0.7158,0.6199,20.1004,23.2571,21.283,1.5804,66.4854,75.405,1.0511,80.0095,78.7011,74.0094
KO,trend_follower,2026-06-17,79.93,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,51.0543,0.6224,0.6204,18.9821,21.8331,23.8638,1.5632,56.4626,65.8058,1.0192,80.002,78.7493,74.0683
KO,trend_follower,2026-06-18,79.39,hold,False,True,False,,,,,MACD bajo señal y precio bajo EMA20,range,,48.7228,0.499,0.5961,18.1226,20.5489,23.618,1.5423,49.4095,57.4525,2.5709,79.9437,78.7744,74.1212
KO,trend_follower,2026-06-22,79.53,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,49.3684,0.4079,0.5585,17.2816,19.8101,22.4959,1.5035,45.9294,50.6005,1.1462,79.9043,78.8041,74.175
KO,trend_follower,2026-06-23,80.31,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,52.9243,0.394,0.5256,16.6051,24.0893,20.599,1.5247,47.6926,47.6772,0.8902,79.9429,78.8631,74.2361
KO,trend_follower,2026-06-24,80.6,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,54.2119,0.4018,0.5008,16.1576,23.8241,19.3586,1.5065,53.3073,48.9764,1.0683,80.0055,78.9312,74.2994
KO,trend_follower,2026-06-25,80.42,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,53.2386,0.389,0.4785,15.2282,22.2241,20.8687,1.4996,55.9769,52.3256,0.8235,80.045,78.9896,74.3603
KO,trend_follower,2026-06-26,82.63,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,62.2098,0.5508,0.4929,15.3714,26.3312,18.5897,1.5632,64.8688,58.051,2.4948,80.2912,79.1324,74.4426
KO,trend_follower,2026-06-29,82.65,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,62.2803,0.6729,0.5289,15.9862,28.35,17.3836,1.5523,71.7038,64.1832,0.732,80.5158,79.2703,74.5243
KO,trend_follower,2026-06-30,81.27,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,54.6952,0.6508,0.5533,15.5382,26.2192,21.5766,1.5585,71.4079,69.3269,0.7935,80.5876,79.3487,74.5914
KO,trend_follower,2026-07-01,81.29,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,54.7812,0.6277,0.5682,15.0819,24.9625,20.7774,1.5201,61.4071,68.1729,1.0273,80.6545,79.4249,74.658
KO,trend_follower,2026-07-02,84.14,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,64.9779,0.8298,0.6205,15.9098,31.369,18.1585,1.6151,68.0328,66.9493,0.8586,80.9865,79.6098,74.7524
KO,trend_follower,2026-07-06,82.96,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,59.0415,0.8845,0.6733,16.8819,30.1525,16.408,1.6597,74.9209,68.1203,0.8914,81.1744,79.7412,74.8341
KO,trend_follower,2026-07-07,84.05,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,62.4539,1.0042,0.7395,18.2896,31.3866,14.5711,1.7354,83.0072,75.3203,0.8529,81.4483,79.9101,74.9258
KO,trend_follower,2026-07-08,83.4,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,59.2821,1.0348,0.7985,19.2605,29.3567,15.1627,1.7229,72.0562,76.6614,0.675,81.6342,80.047,75.0101
KO,trend_follower,2026-07-09,82.63,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,55.6749,0.9855,0.8359,18.8877,27.297,20.5751,1.7206,66.5706,73.878,0.761,81.729,80.1483,75.0859
KO,trend_follower,2026-07-10,83.49,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,58.6977,1.0042,0.8696,19.0274,29.6473,19.4204,1.6927,63.3724,67.3331,0.5287,81.8967,80.2793,75.1695
KO,trend_follower,2026-07-13,84.25,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,61.2149,1.0681,0.9093,19.6098,32.1789,18.424,1.6568,66.1753,65.3728,0.6007,82.1209,80.435,75.2599
KO,trend_follower,2026-07-14,83.08,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,55.5973,1.0126,0.93,19.6842,30.0186,19.7426,1.6491,65.6466,65.0648,0.6813,82.2122,80.5388,75.3377
KO,trend_follower,2026-07-15,82.45,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,52.7881,0.9074,0.9254,19.1173,28.668,22.6407,1.6035,57.818,63.2133,0.9129,82.2348,80.6137,75.4085
KO,trend_follower,2026-07-16,84.92,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,61.0892,1.0116,0.9427,19.4597,32.9229,20.2162,1.6675,60.8791,61.4479,0.8877,82.4906,80.7826,75.5031
KO,trend_follower,2026-07-17,81.56,hold,False,True,False,,,,,MACD bajo señal y precio bajo EMA20,range,,48.5768,0.8137,0.9169,18.2255,27.0259,25.8727,1.8863,47.741,55.4793,1.5709,82.4019,80.8131,75.5634
KO,trend_follower,2026-07-20,82.12,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,50.4003,0.6941,0.8723,17.0794,25.8959,24.791,1.828,42.1295,50.2498,0.7735,82.3751,80.8643,75.6286
KO,trend_follower,2026-07-21,81.97,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,49.89,0.5805,0.814,16.0325,24.8909,23.7133,1.7745,21.7182,37.1962,0.6838,82.3365,80.9077,75.6917
KO,trend_follower,2026-07-22,82.2,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,50.714,0.5032,0.7518,15.3693,26.0605,22.7659,1.7164,26.1168,29.9882,0.6264,82.3235,80.9584,75.7565
KO,trend_follower,2026-07-23,81.17,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,46.9875,0.3547,0.6724,14.4772,24.6049,26.0643,1.688,19.5876,22.4742,0.7502,82.2137,80.9667,75.8103
KO,trend_follower,2026-07-24,82.25,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,51.0492,0.3205,0.602,13.5293,25.0676,24.4697,1.6696,21.512,22.4055,0.6606,82.2171,81.017,75.8744
KO,trend_follower,2026-07-27,84.07,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,57.0246,0.4353,0.5687,13.6659,30.7308,22.5096,1.6854,34.9292,25.3429,1.211,82.3936,81.1367,75.956
KO,trend_follower,2026-07-28,88.27,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,67.0275,0.8552,0.626,15.8622,45.6635,17.5761,2.0043,59.0035,38.4815,2.0034,82.9532,81.4165,76.0785
KO,trend_follower,2026-07-29,89.08,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,68.548,1.2392,0.7486,18.0635,43.8865,15.9535,2.0504,76.4988,56.8105,1.2248,83.5367,81.717,76.2078
KO,trend_follower,2026-07-30,88.49,hold,False,True,False,,,,,ADX < 20 (pérdida de tendencia),range,,66.155,1.4788,0.8946,19.2454,41.0094,19.9208,2.0375,78.9714,71.4912,1.0054,84.0085,81.9826,76.3301
KO,trend_follower,2026-07-31,87.59,hold,False,False,False,,,,,,range,,62.5669,1.5778,1.0313,20.1161,38.5772,20.1244,2.0112,74.8926,76.7876,0.8492,84.3496,82.2025,76.4421
KO,trend_follower,2026-08-03,86.86,hold,False,False,False,,,,,,range,,59.7368,1.5792,1.1409,21.0731,37.7425,18.7945,1.9997,67.5586,73.8075,1.3216,84.5887,82.3851,76.5458
KO,trend_follower,2026-08-04,86.56,hold,False,False,False,,,,,,range,,58.5644,1.5384,1.2204,21.0947,35.4259,22.9484,1.9783,61.1827,67.878,0.9755,84.7764,82.5489,76.6454
KO,trend_follower,2026-08-05,86.83,hold,False,False,False,,,,,,range,,59.3379,1.5104,1.2784,21.2852,35.9129,22.1227,1.9056,58.672,62.4711,0.9016,84.972,82.7167,76.7467
KO,trend_follower,2026-08-06,86.85,hold,False,False,False,,,,,,range,,59.3983,1.4729,1.3173,21.7559,36.9133,20.82,1.8802,58.572,59.4755,0.7758,85.1508,82.8788,76.8473
KO,trend_follower,2026-08-07,87.05,hold,False,False,False,,,,,,range,,60.0382,1.4427,1.3424,22.0465,35.4904,20.9221,1.8159,60.1271,59.1237,0.6407,85.3317,83.0424,76.9488
KO,trend_follower,2026-08-10,86.87,hold,False,False,False,,,,,,range,,59.1349,1.3882,1.3515,22.4559,35.3674,19.9906,1.7648,60.1926,59.6305,0.7792,85.4782,83.1925,77.0475
KO,trend_follower,2026-08-11,86.48,hold,False,False,False,,,,,,range,,57.1293,1.2985,1.3409,22.6116,33.9753,20.5437,1.7058,58.9642,59.7613,0.9045,85.5736,83.3214,77.1414
KO,trend_follower,2026-08-12,86.71,hold,False,False,False,,,,,,range,,58.0332,1.2319,1.3191,22.4368,31.649,21.0273,1.7004,57.8075,58.9881,0.7262,85.6819,83.4543,77.2366
KO,trend_follower,2026-08-13,87.42,hold,False,False,False,,,,,,range,,60.7824,1.2222,1.2997,22.4912,32.2143,20.0825,1.6532,57.3978,58.0565,0.5953,85.8474,83.6098,77.3379
KO,trend_follower,2026-08-14,87.71,hold,False,False,False,,,,,,range,,61.8808,1.2239,1.2846,22.647,32.0883,19.3879,1.5902,53.5624,56.2559,0.5784,86.0248,83.7706,77.4411
KO,trend_follower,2026-08-17,86.98,hold,False,False,False,,,,,,range,,57.514,1.153,1.2583,22.5081,30.3695,19.9517,1.5601,44.7668,51.909,0.7678,86.1158,83.8965,77.536
